avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
35.75,2.95,23.0,1.41,21.25,7.15,cycling
34.25,2.77,22.67,1.7,7.67,4.99,cycling
33.33,5.44,16.75,4.09,23.0,2.16,cycling
38.25,1.3,13.75,4.6,16.0,4.95,cycling
43.25,1.3,16.75,2.77,15.5,0.5,cycling
38.0,5.66,18.0,0.0,15.5,4.5,cycling
32.25,2.49,22.5,2.6,18.25,4.26,cycling
29.75,6.34,22.5,1.66,18.0,2.94,cycling
36.0,3.08,17.0,2.0,14.33,4.78,cycling
40.25,1.3,15.0,5.39,16.25,6.61,cycling
41.0,1.73,16.5,3.2,14.5,5.02,cycling
35.5,1.5,21.0,4.24,21.67,2.62,cycling
33.0,2.45,21.0,1.41,21.75,0.83,cycling
34.25,7.85,15.0,2.12,14.0,2.12,cycling
39.0,1.41,13.75,3.03,15.75,1.3,cycling
41.5,0.5,9.5,3.91,11.33,7.41,cycling
36.25,2.17,18.5,5.36,22.0,2.45,cycling
32.67,0.47,24.0,0.71,17.0,2.16,cycling
32.5,7.09,16.75,5.93,18.25,1.79,cycling
37.75,1.09,16.5,4.72,16.5,1.12,cycling
40.75,1.09,15.25,4.92,15.75,2.28,cycling
43.67,1.25,17.33,4.5,9.5,4.97,cycling
34.5,4.5,16.5,5.72,18.5,2.87,cycling
33.5,2.5,21.25,4.76,16.75,1.64,cycling
34.75,5.58,18.33,2.49,17.0,2.83,cycling
39.75,1.92,17.6,4.22,16.4,2.73,cycling
42.75,0.83,17.25,1.3,14.0,2.74,cycling
35.25,4.44,15.33,3.77,20.33,3.3,cycling
31.75,1.3,24.25,0.43,19.0,2.74,cycling
34.33,5.25,21.25,2.05,17.67,1.25,cycling
33.5,4.15,8.5,6.5,22.5,0.5,cycling
39.33,1.25,13.67,4.5,15.25,3.63,cycling
42.75,1.3,15.25,1.92,15.25,3.49,cycling
38.0,2.92,20.0,4.0,21.67,2.05,cycling
33.5,2.87,25.25,0.43,19.25,2.38,cycling
34.5,4.56,20.5,3.2,20.25,4.76,cycling
37.0,4.18,16.5,3.2,16.0,1.41,cycling
41.25,1.92,15.67,2.05,20.33,1.7,cycling
41.5,3.35,15.0,4.64,14.5,2.87,cycling
33.0,2.12,19.25,5.36,20.0,4.12,cycling
32.0,3.74,22.25,1.09,19.0,2.45,cycling
32.33,4.99,19.5,1.12,22.0,1.41,cycling
39.25,1.09,15.0,8.6,18.75,2.49,cycling
43.75,1.3,14.5,2.18,19.75,2.28,cycling
38.0,5.05,19.67,3.09,20.75,2.38,cycling
32.33,0.94,22.67,1.25,15.0,6.36,cycling
31.5,5.02,19.75,1.3,13.67,7.59,cycling
31.67,4.5,15.5,5.5,18.0,3.0,cycling
39.5,1.5,12.25,3.9,12.75,3.27,cycling
43.5,1.5,18.0,3.08,13.33,3.4,cycling
37.0,3.24,18.33,4.03,19.25,6.06,cycling
34.0,2.94,23.25,1.3,15.33,2.05,cycling
33.0,4.74,18.25,6.02,18.75,2.77,cycling
36.0,3.08,13.0,3.61,11.75,4.92,cycling
40.0,1.22,16.75,2.95,11.0,5.66,cycling
43.25,0.83,19.0,0.0,15.0,2.45,cycling
35.75,3.9,20.33,2.62,23.0,1.41,cycling
29.75,2.49,22.25,1.79,12.25,3.27,cycling
32.25,2.49,18.0,2.94,22.5,1.5,cycling
38.0,1.41,14.25,1.48,15.33,1.7,cycling
41.5,0.87,18.5,3.57,14.75,1.79,cycling
44.0,1.41,19.67,2.62,13.33,1.7,cycling
34.25,4.92,19.5,2.96,20.0,5.24,cycling
29.0,3.67,23.25,1.3,10.75,2.77,cycling
33.0,2.12,18.0,3.67,17.5,5.68,cycling
39.0,0.0,16.33,4.64,16.0,3.16,cycling
42.0,1.41,17.25,3.27,14.75,6.8,cycling
40.0,5.34,10.0,5.89,20.0,5.34,cycling
33.0,2.12,22.0,0.0,23.0,4.55,cycling
33.0,0.0,24.0,0.0,19.67,1.89,cycling
32.2,6.68,18.6,4.13,18.5,2.29,cycling
37.75,1.3,18.0,3.08,10.25,4.38,cycling
40.67,1.25,13.67,3.09,15.75,2.49,cycling
38.75,5.17,14.67,2.49,17.0,2.92,cycling
31.25,1.48,19.67,2.62,16.33,4.03,cycling
35.25,3.11,17.25,4.44,17.25,2.49,cycling
34.5,6.1,17.25,2.49,16.5,1.12,cycling
40.25,1.3,15.5,0.5,14.33,1.7,cycling
43.0,2.12,19.25,1.79,15.0,4.95,cycling
36.5,2.87,14.67,1.25,13.0,4.95,cycling
33.25,2.49,17.33,3.3,20.5,0.5,cycling
33.75,4.15,18.5,3.77,13.5,3.35,cycling
33.0,2.94,15.75,6.65,22.67,1.25,cycling
40.0,1.0,13.67,6.13,16.33,3.86,cycling
42.75,1.79,18.75,2.17,19.33,1.25,cycling
36.0,6.04,14.0,2.55,16.0,3.0,cycling
32.5,2.29,14.33,5.56,17.25,3.34,cycling
33.0,8.51,15.75,5.36,14.75,2.95,cycling
31.33,4.71,14.0,5.1,16.5,3.35,cycling
40.33,1.25,13.33,3.09,13.75,2.77,cycling
42.0,0.71,15.75,2.28,15.0,3.67,cycling
37.33,1.25,19.0,2.74,19.33,3.09,cycling
33.5,2.69,17.75,3.42,14.5,3.91,cycling
33.33,3.68,15.33,2.49,17.0,2.12,cycling
39.75,1.92,15.0,2.55,16.0,2.45,cycling
44.0,0.71,17.25,3.27,12.25,3.49,cycling
40.0,4.06,15.5,2.87,16.5,8.56,cycling
33.75,1.3,19.25,3.34,19.5,2.69,cycling
33.0,4.06,17.25,1.48,16.75,2.38,cycling
32.75,5.12,15.0,3.54,15.0,3.67,cycling
38.5,1.5,13.0,2.55,11.75,2.59,cycling
42.75,1.3,13.5,2.69,15.5,2.5,cycling
38.75,5.36,9.67,6.34,19.0,4.08,cycling
32.33,0.47,20.0,3.0,23.0,0.0,cycling
35.5,3.57,16.67,4.19,18.33,2.36,cycling
34.67,3.4,15.5,2.18,12.0,0.0,cycling
41.0,1.22,18.75,1.92,13.5,4.72,cycling
43.25,1.3,16.5,3.64,17.25,3.27,cycling
34.33,2.36,16.33,2.36,11.75,7.05,cycling
32.33,3.3,16.25,3.27,19.67,0.94,cycling
34.25,3.27,16.0,3.0,12.25,7.85,cycling
34.0,3.67,15.25,4.21,15.0,3.08,cycling
39.25,1.09,16.25,1.92,15.75,1.79,cycling
43.25,1.3,14.25,8.1,15.5,3.84,cycling
35.5,4.15,16.25,4.15,21.0,2.24,cycling
31.75,2.95,18.5,2.29,15.0,5.96,cycling
34.5,5.41,14.33,0.94,15.33,2.05,cycling
37.67,1.7,14.5,3.5,14.0,3.27,cycling
43.33,1.25,17.5,6.02,21.0,2.16,cycling
41.0,1.41,18.0,3.56,16.0,1.22,cycling
34.5,2.6,17.25,3.27,15.0,2.12,cycling
30.25,6.46,17.5,4.97,15.33,1.25,cycling
35.0,4.06,21.25,1.09,16.75,2.59,cycling
39.33,1.7,16.67,0.94,12.5,2.29,cycling
42.75,0.83,17.75,3.42,13.25,4.71,cycling
35.75,2.95,17.5,3.35,20.5,3.91,cycling
30.5,6.42,17.5,4.97,14.0,6.12,cycling
36.5,2.87,13.0,1.0,16.67,1.25,cycling
36.75,2.49,15.0,4.64,12.25,7.5,cycling
42.0,1.87,18.25,1.92,12.75,4.92,cycling
36.25,3.7,14.25,1.48,16.75,2.17,cycling
27.0,2.16,19.0,2.55,17.0,1.41,cycling
35.0,5.1,11.75,4.15,17.0,1.41,cycling
39.5,0.5,13.75,3.34,15.5,1.5,cycling
42.25,1.09,17.25,1.09,13.75,2.95,cycling
36.25,5.45,14.67,4.71,15.33,4.5,cycling
35.0,1.41,16.67,1.25,23.0,1.22,cycling
32.25,5.26,19.67,1.89,17.0,3.56,cycling
37.25,3.03,15.75,2.28,16.75,2.17,cycling
40.75,1.3,14.25,2.49,15.5,2.5,cycling
43.75,1.3,12.0,2.45,16.5,2.06,cycling
37.0,3.67,10.0,3.67,14.25,5.26,cycling
31.75,2.49,16.0,1.41,19.0,3.27,cycling
33.0,2.94,17.33,3.3,14.25,2.49,cycling
33.75,5.67,12.75,3.96,16.25,4.32,cycling
39.75,2.59,14.0,2.74,15.5,4.15,cycling
40.75,3.19,14.25,5.36,15.5,3.57,cycling
32.75,2.17,19.25,2.49,21.75,1.3,cycling
32.25,3.9,15.5,6.73,15.0,1.87,cycling
34.5,5.41,11.25,2.86,17.0,2.55,cycling
37.0,1.22,11.5,2.5,16.75,2.86,cycling
42.75,1.92,16.5,2.69,15.25,2.68,cycling
34.75,4.92,12.5,0.5,19.33,3.09,cycling
30.75,1.3,20.0,1.22,20.0,1.22,cycling
36.25,5.76,17.0,3.32,12.0,1.87,cycling
34.25,3.49,12.67,0.94,14.5,3.35,cycling
37.25,2.68,9.5,1.8,14.25,3.11,cycling
41.25,1.48,15.0,0.0,16.5,3.84,cycling
33.67,5.91,12.0,2.92,14.33,5.56,cycling
28.25,0.43,17.0,2.55,20.5,1.8,cycling
36.0,6.48,10.0,1.41,17.5,1.66,cycling
38.0,1.41,9.25,3.11,16.25,1.3,cycling
41.33,0.94,17.33,1.7,18.0,2.24,cycling
38.75,5.67,13.5,3.35,19.5,2.6,cycling
33.5,1.5,19.25,2.68,19.5,3.35,cycling
35.0,3.46,17.75,3.63,11.25,5.93,cycling
32.5,7.7,13.75,2.49,21.25,1.79,cycling
39.25,1.79,12.75,2.77,18.25,2.17,cycling
42.25,0.43,17.0,0.82,15.67,4.71,cycling
36.25,2.59,11.5,3.91,16.25,0.83,cycling
31.75,0.83,20.25,0.83,18.5,3.04,cycling
32.5,7.23,15.25,3.03,17.33,3.3,cycling
37.67,1.7,14.5,2.18,20.0,3.74,cycling
39.0,0.82,13.67,3.09,15.75,5.67,cycling
42.0,0.0,15.25,3.27,17.25,2.68,cycling
36.0,3.67,13.33,2.62,17.25,2.49,cycling
29.0,5.2,16.5,5.59,15.75,5.67,cycling
34.5,4.03,12.0,4.18,16.5,2.06,cycling
36.75,2.49,15.0,2.74,18.25,1.79,cycling
41.75,0.83,17.0,4.18,18.0,4.06,cycling
35.25,4.15,15.25,2.17,19.5,1.5,cycling
32.0,5.24,21.0,0.82,18.33,1.25,cycling
36.0,3.08,11.2,3.25,17.8,4.66,cycling
39.0,1.41,12.0,0.0,17.0,6.38,cycling
42.0,0.0,18.0,0.82,13.33,4.19,cycling
33.25,5.36,10.25,1.79,17.75,2.28,cycling
32.5,0.87,20.75,0.43,21.25,1.48,cycling
35.0,2.83,15.5,3.04,16.33,3.09,cycling
32.0,1.41,12.0,1.63,12.0,6.96,cycling
38.25,2.49,16.0,2.83,20.25,1.3,cycling
42.75,0.83,19.0,2.45,12.25,4.87,cycling
35.0,3.81,13.33,3.4,21.67,0.94,cycling
29.25,1.48,16.5,1.5,19.67,1.25,cycling
34.0,2.74,11.25,1.3,11.25,1.92,cycling
38.0,1.41,13.0,1.63,14.0,5.0,cycling
42.75,0.83,17.75,1.09,15.75,4.6,cycling
39.25,5.36,10.5,6.42,14.0,2.12,cycling
32.25,2.59,17.67,4.03,21.33,1.7,cycling
32.5,4.82,20.67,2.05,16.0,2.16,cycling
33.25,7.26,9.25,3.63,19.0,1.22,cycling
38.67,0.47,10.0,1.41,13.0,2.16,cycling
43.0,0.82,16.75,0.83,16.33,1.25,cycling
35.75,5.8,11.33,2.36,17.75,2.77,cycling
32.0,1.41,19.33,4.11,20.5,0.87,cycling
34.5,3.35,16.25,6.06,14.0,3.67,cycling
36.25,1.92,13.33,2.05,18.5,1.5,cycling
40.25,2.05,15.0,2.35,20.25,1.92,cycling
41.5,1.5,13.75,3.03,15.5,4.5,cycling
36.67,0.94,16.5,1.5,22.5,1.5,cycling
32.6,2.06,18.2,3.31,16.17,4.74,cycling
35.75,3.27,11.0,4.85,11.67,2.87,cycling
38.0,1.41,15.0,2.45,11.75,2.17,cycling
39.5,1.5,15.0,0.0,16.67,3.09,cycling
39.75,2.49,16.5,0.5,19.67,2.36,cycling
32.25,4.44,17.5,2.96,21.75,0.83,cycling
35.0,6.6,14.6,4.08,16.25,7.12,cycling
36.25,2.68,15.5,2.5,16.5,1.5,cycling
38.0,1.22,13.5,2.69,18.0,0.0,cycling
42.0,1.22,17.75,1.09,15.25,7.4,cycling
37.0,4.55,13.75,1.64,19.67,3.68,cycling
28.25,1.79,16.25,2.77,22.75,1.09,cycling
38.0,2.83,14.67,0.47,17.5,2.29,cycling
34.75,3.49,13.0,3.54,17.75,1.79,cycling
43.0,0.82,13.67,2.62,19.25,1.79,cycling
40.0,5.87,9.75,6.18,20.5,3.04,cycling
30.0,1.22,11.25,3.11,16.5,6.58,cycling
29.75,5.36,14.25,2.49,14.67,6.34,cycling
35.25,5.36,14.0,1.41,20.33,2.62,cycling
36.75,1.3,9.75,4.15,12.25,1.92,cycling
42.33,1.7,18.75,1.3,15.33,1.7,cycling
38.0,2.12,16.0,1.58,16.0,2.45,cycling
31.5,1.5,11.0,3.54,17.75,4.09,cycling
34.25,5.89,10.5,5.02,16.0,5.89,cycling
33.33,2.87,14.0,3.56,16.75,9.18,cycling
39.25,2.17,12.33,4.5,11.0,2.94,cycling
43.0,1.58,15.5,2.69,17.25,2.86,cycling
36.25,3.9,11.5,6.02,16.0,7.31,cycling
32.0,2.45,20.75,0.43,20.0,2.83,cycling
35.0,5.2,15.25,3.49,11.75,2.49,cycling
32.75,4.71,14.5,3.5,17.25,2.59,cycling
41.0,3.24,16.0,2.12,17.25,5.12,cycling
40.75,4.6,14.33,2.87,14.0,5.1,cycling
31.5,2.6,18.0,3.0,21.0,1.41,cycling
30.75,6.76,17.5,2.29,16.75,5.26,cycling
35.67,3.68,13.75,3.11,14.67,2.87,cycling
39.25,1.09,14.33,0.94,17.5,3.91,cycling
41.75,0.43,17.75,2.05,15.0,1.63,cycling
38.0,2.16,12.5,1.5,19.25,4.44,cycling
32.75,3.27,15.25,3.96,20.5,1.5,cycling
33.75,3.9,16.0,4.53,15.0,0.0,cycling
37.0,1.41,12.0,0.0,15.0,5.35,cycling
37.33,1.25,10.0,1.0,10.75,3.7,cycling
40.5,1.5,12.75,1.92,13.0,2.92,cycling
35.5,4.5,10.5,2.29,20.25,5.21,cycling
34.0,2.0,17.5,0.5,21.0,3.67,cycling
36.75,4.97,14.5,3.91,12.75,2.49,cycling
35.75,2.49,11.67,2.05,15.5,0.87,cycling
39.67,0.94,7.5,2.5,13.0,3.24,cycling
42.25,1.3,18.0,1.87,16.75,1.64,cycling
36.25,3.63,15.25,2.05,20.0,2.94,cycling
29.25,2.86,15.25,4.55,18.75,7.4,cycling
35.0,2.74,13.5,3.5,16.5,3.2,cycling
38.5,1.66,11.25,4.82,12.25,5.12,cycling
42.5,1.5,18.25,2.17,16.33,1.25,cycling
38.0,2.12,16.0,2.12,18.25,5.54,cycling
33.5,2.87,14.67,2.36,23.33,0.47,cycling
32.75,10.43,17.33,2.87,15.5,2.18,cycling
35.75,1.79,12.0,0.71,17.5,3.57,cycling
38.67,2.05,14.25,2.49,14.5,6.5,cycling
42.33,1.25,18.0,0.82,17.0,1.58,cycling
31.33,1.25,16.33,4.64,20.5,4.5,cycling
32.5,0.5,22.5,1.5,16.33,5.25,cycling
31.5,8.08,8.5,7.16,19.25,2.38,cycling
39.5,1.5,10.0,4.12,17.0,2.35,cycling
43.0,1.22,16.0,1.63,16.0,3.32,cycling
38.75,3.49,11.5,3.35,18.75,4.49,cycling
32.0,5.05,13.0,2.45,20.5,2.87,cycling
32.75,4.6,15.0,2.12,11.5,5.72,cycling
32.0,5.96,8.67,3.3,17.67,2.05,cycling
37.67,3.4,16.75,1.92,16.33,4.78,cycling
42.33,1.7,16.33,3.09,14.0,8.22,cycling
33.75,4.97,14.5,2.87,19.75,3.42,cycling
29.25,2.28,17.5,0.5,18.25,7.12,cycling
33.5,4.15,8.75,6.06,15.0,2.12,cycling
37.5,2.6,11.0,4.55,16.75,2.17,cycling
41.5,0.5,13.75,2.28,17.5,3.2,cycling
39.25,1.79,16.67,1.7,15.5,2.29,cycling
35.0,2.35,12.75,3.27,20.0,5.83,cycling
32.0,5.34,17.33,1.7,15.5,5.5,cycling
36.75,2.86,6.0,2.35,16.5,1.66,cycling
38.75,1.79,9.67,2.49,12.75,2.28,cycling
43.0,0.82,18.0,0.0,15.0,2.45,cycling
36.5,5.55,11.75,4.02,17.25,4.49,cycling
31.0,1.0,17.0,1.41,22.0,1.22,cycling
30.0,7.04,17.25,1.3,14.5,3.84,cycling
36.25,4.26,12.5,2.6,19.25,1.09,cycling
39.0,2.12,14.25,3.34,12.75,6.42,cycling
42.25,0.43,17.25,4.15,16.25,3.34,cycling
35.0,4.58,12.25,5.72,19.5,1.5,cycling
29.0,2.12,19.0,2.35,15.5,1.8,cycling
34.75,5.21,12.25,1.48,16.67,1.7,cycling
38.5,1.5,12.67,2.05,9.67,2.49,cycling
41.75,0.43,15.25,5.4,18.0,1.41,cycling
42.0,0.0,15.0,7.04,10.33,3.3,cycling
33.75,2.49,17.75,3.7,19.75,2.68,cycling
30.67,1.7,17.5,0.5,16.33,1.25,cycling
32.33,4.11,13.33,5.44,15.0,2.45,cycling
32.0,4.36,11.67,7.59,12.67,3.3,cycling
39.75,1.92,14.5,2.87,17.25,3.9,cycling
41.33,2.49,17.0,2.16,16.0,3.61,cycling
35.5,1.5,13.5,4.72,19.5,1.5,cycling
30.75,3.9,10.33,6.6,17.5,2.29,cycling
33.5,5.12,14.0,4.64,13.33,2.62,cycling
39.25,1.79,12.0,3.67,17.25,4.15,cycling
44.0,1.22,15.0,2.12,16.0,5.89,cycling
38.75,2.17,17.67,1.7,19.5,1.12,cycling
33.75,3.27,18.0,0.0,21.0,1.63,cycling
33.5,3.5,17.67,0.94,14.0,1.41,cycling
33.25,3.83,17.33,2.62,16.67,1.25,cycling
38.25,1.92,15.0,3.32,15.0,7.65,cycling
43.25,1.3,21.0,1.87,21.5,1.12,cycling
38.75,2.17,15.33,2.87,21.33,2.49,cycling
33.75,3.27,27.67,1.25,20.33,2.62,cycling
31.5,0.5,22.0,6.12,22.0,0.0,cycling
30.2,8.49,24.0,0.0,20.75,2.17,cycling
37.67,3.3,21.25,2.17,12.0,8.98,cycling
42.0,0.0,14.67,2.87,21.5,6.73,cycling
42.0,2.12,12.75,5.12,14.25,4.09,cycling
35.75,2.77,13.25,4.87,20.5,3.57,cycling
32.5,2.29,21.5,2.29,18.67,1.7,cycling
31.75,6.5,19.75,4.26,13.0,7.07,cycling
40.0,1.22,20.0,3.67,21.5,6.18,cycling
43.5,1.12,16.25,2.49,18.33,4.5,cycling
38.75,3.49,16.0,7.48,21.5,2.87,cycling
40.25,1.48,15.5,3.91,20.0,1.22,cycling
42.25,0.43,15.33,2.49,16.0,1.63,cycling
35.25,4.44,14.0,4.32,17.25,4.82,cycling
33.75,2.49,19.5,2.06,18.25,1.79,cycling
35.0,3.16,18.75,5.67,15.0,2.12,cycling
31.0,2.0,14.67,2.05,18.33,2.87,cycling
39.25,0.43,13.0,3.81,18.5,3.35,cycling
42.5,1.12,13.67,2.87,19.0,1.22,cycling
38.33,4.5,10.67,2.05,14.75,2.49,cycling
34.25,3.03,19.75,1.64,18.5,1.8,cycling
35.0,2.74,18.5,0.87,11.25,5.36,cycling
32.25,5.26,12.75,5.76,17.0,3.54,cycling
38.67,2.49,15.0,2.16,19.0,2.12,cycling
42.5,1.8,12.0,4.32,18.0,5.79,cycling
34.25,5.21,16.25,4.44,17.0,1.22,cycling
36.25,0.43,19.75,1.3,11.75,1.09,cycling
36.75,2.49,16.5,1.5,10.75,3.49,cycling
33.5,4.5,12.67,4.11,15.33,4.5,cycling
40.5,1.12,12.5,4.82,18.5,2.18,cycling
42.25,0.83,11.5,1.5,13.75,6.61,cycling
35.75,2.95,19.0,1.0,20.0,2.0,cycling
35.33,0.94,18.5,0.5,16.33,0.94,cycling
34.33,3.4,18.0,2.16,13.0,1.87,cycling
30.0,4.24,15.5,2.5,20.0,0.82,cycling
38.75,2.17,13.5,5.02,19.25,1.48,cycling
42.75,0.43,12.25,2.68,18.25,1.92,cycling
38.75,5.63,12.0,1.41,8.75,3.63,cycling
34.5,1.5,21.0,3.0,19.0,1.41,cycling
32.25,4.44,18.5,5.94,14.25,2.38,cycling
34.67,3.09,16.75,3.03,16.5,1.5,cycling
41.5,1.5,15.5,2.5,18.33,0.47,cycling
42.5,0.87,11.33,4.5,8.0,4.55,cycling
35.0,4.06,9.75,3.96,13.75,8.26,cycling
34.0,1.41,19.5,2.06,19.33,1.25,cycling
34.0,2.83,18.0,3.74,15.5,2.18,cycling
34.5,4.5,12.0,0.0,15.33,2.49,cycling
40.25,1.3,13.5,3.35,14.25,0.83,cycling
43.25,1.3,13.5,5.41,17.75,1.64,cycling
38.75,4.09,12.25,2.95,20.0,3.94,cycling
33.75,1.3,13.25,2.17,17.5,3.84,cycling
35.25,2.49,16.0,6.12,12.5,2.87,cycling
32.0,3.74,7.0,4.32,16.0,1.0,cycling
38.75,2.05,14.0,2.83,13.0,1.41,cycling
41.5,1.8,17.5,2.06,16.67,1.25,cycling
41.0,2.24,11.75,6.14,19.25,2.38,cycling
35.75,1.79,11.5,2.6,20.75,1.64,cycling
33.75,3.9,15.5,3.04,15.0,5.34,cycling
32.75,7.36,12.5,1.66,17.5,2.18,cycling
38.5,2.29,14.67,1.25,14.0,2.83,cycling
42.0,1.87,15.25,2.59,18.25,1.92,cycling
35.67,4.5,14.0,3.0,15.0,2.16,cycling
36.33,2.49,11.67,2.05,19.0,3.54,cycling
33.0,0.0,21.67,1.89,14.75,3.7,cycling
36.0,2.83,11.0,4.55,15.75,1.3,cycling
38.25,1.3,15.25,2.86,13.25,7.82,cycling
42.75,1.64,11.5,2.69,18.0,1.41,cycling
42.75,1.3,14.5,3.2,13.25,3.11,cycling
33.75,5.76,14.5,2.29,18.0,2.12,cycling
30.75,3.27,15.5,4.27,18.5,7.4,cycling
32.75,5.63,20.25,2.38,15.25,4.71,cycling
36.25,3.63,9.25,3.77,18.25,4.09,cycling
40.5,1.12,16.75,3.11,16.75,1.09,cycling
39.0,5.39,14.67,4.71,10.67,4.99,cycling
34.25,3.03,12.75,2.59,11.5,7.83,cycling
31.5,2.5,13.0,3.56,20.33,3.86,cycling
33.5,6.68,10.6,6.18,15.4,2.87,cycling
36.33,0.47,12.0,3.08,17.0,3.74,cycling
40.5,1.12,13.75,2.77,13.25,2.77,cycling
38.33,1.7,18.67,3.3,13.25,5.12,cycling
35.5,1.5,12.75,4.49,17.75,3.49,cycling
34.75,2.38,16.5,1.66,13.0,4.06,cycling
35.5,2.87,8.5,2.29,16.25,1.79,cycling
40.0,1.22,17.5,1.5,14.33,1.25,cycling
42.25,0.83,17.25,1.48,12.75,1.3,cycling
34.75,5.4,11.25,3.9,19.0,2.12,cycling
36.0,0.0,14.25,1.3,21.0,0.0,cycling
36.25,2.49,14.5,5.12,14.0,4.47,cycling
29.75,4.6,11.67,0.47,17.0,2.55,cycling
39.25,1.64,13.33,1.89,15.5,2.6,cycling
42.0,0.82,19.5,2.18,20.0,2.16,cycling
36.25,5.45,14.0,3.67,17.25,2.68,cycling
36.0,0.0,20.0,0.82,18.75,2.49,cycling
35.25,2.49,20.5,1.5,12.5,3.28,cycling
31.0,5.1,12.67,3.09,15.75,2.28,cycling
38.0,1.22,13.25,3.96,12.25,1.79,cycling
40.75,0.83,15.0,2.55,16.25,1.48,cycling
42.0,0.0,17.67,2.49,16.75,4.66,cycling
36.25,2.49,15.5,4.39,19.0,2.24,cycling
32.0,2.45,17.25,1.48,16.0,4.18,cycling
36.25,3.11,13.0,1.73,14.0,4.08,cycling
35.5,3.35,9.75,3.49,10.75,4.38,cycling
38.5,1.8,15.0,3.0,16.0,5.24,cycling
41.25,1.3,18.25,3.27,19.75,2.05,cycling
36.5,2.29,15.25,2.95,19.0,2.12,cycling
33.5,1.5,13.33,0.47,15.0,2.45,cycling
34.67,3.68,11.67,0.47,6.0,0.0,cycling
38.0,0.0,15.0,0.0,16.0,4.24,cycling
41.25,0.83,15.67,0.94,13.5,6.1,cycling
42.0,0.0,14.0,0.0,14.5,2.5,cycling
42.0,0.0,14.0,0.0,14.5,2.5,cycling
36.77,3.74,14.58,4.79,15.85,3.74,cycling
36.77,3.74,14.58,4.79,15.85,3.74,cycling
31.5,4.97,10.33,2.36,12.0,5.89,cycling
40.25,2.49,11.0,5.35,13.33,3.68,cycling
43.0,1.22,16.5,1.5,12.0,4.64,cycling
39.0,4.12,15.0,2.12,16.5,5.32,cycling
35.25,1.3,19.25,1.09,16.5,1.12,cycling
34.25,3.03,18.33,1.25,12.33,0.47,cycling
31.5,5.59,9.5,0.5,16.33,3.68,cycling
39.5,1.5,10.0,5.1,14.0,1.41,cycling
40.5,1.5,15.0,1.87,16.5,1.66,cycling
41.0,1.0,9.0,4.97,15.0,2.16,cycling
35.25,3.11,15.5,4.33,18.0,2.55,cycling
31.5,1.5,16.5,2.29,20.0,2.35,cycling
35.67,3.4,13.0,3.56,11.5,1.8,cycling
35.33,3.3,10.0,4.97,17.0,3.74,cycling
38.75,0.43,13.0,2.12,13.5,3.35,cycling
40.75,1.3,14.5,3.57,13.75,1.92,cycling
39.0,3.67,15.0,2.45,17.25,5.26,cycling
35.67,0.47,15.0,0.71,19.67,1.25,cycling
34.75,2.38,15.0,2.55,13.5,2.69,cycling
32.0,5.0,14.33,0.94,15.5,4.5,cycling
38.75,2.05,11.75,1.92,18.0,1.87,cycling
42.0,0.0,12.5,5.12,14.0,4.06,cycling
37.67,3.4,15.5,0.5,17.33,6.6,cycling
36.0,0.71,13.67,1.25,19.0,1.41,cycling
33.75,3.9,16.25,1.3,15.75,4.97,cycling
35.67,2.05,12.25,4.92,13.5,1.5,cycling
39.67,0.94,15.33,2.05,14.5,2.29,cycling
42.75,0.83,13.5,3.2,12.0,4.06,cycling
37.4,6.47,10.25,5.45,12.75,3.77,cycling
36.33,0.47,16.67,1.25,16.5,6.69,cycling
34.5,1.5,18.0,0.71,15.75,2.49,cycling
33.67,3.3,16.0,1.63,10.25,1.79,cycling
32.75,4.6,11.75,5.31,20.25,2.49,cycling
39.75,1.48,12.75,3.03,19.0,1.58,cycling
38.75,5.17,9.5,3.35,17.0,2.74,cycling
33.5,2.87,15.25,2.17,18.75,6.87,cycling
34.5,1.5,19.0,2.0,19.0,4.06,cycling
33.5,3.57,22.67,1.25,11.67,0.47,cycling
33.25,4.44,12.25,1.64,17.5,4.03,cycling
37.25,1.3,17.75,1.79,11.25,5.4,cycling
41.0,1.41,16.0,1.63,17.0,0.82,cycling
36.67,4.03,12.33,3.77,14.25,3.96,cycling
35.75,0.43,17.25,0.83,19.75,1.09,cycling
35.0,3.0,15.25,2.28,17.5,4.97,cycling
34.5,4.5,17.5,2.29,9.25,6.76,cycling
35.5,1.5,15.0,1.87,16.75,4.32,cycling
37.5,1.5,14.75,2.49,15.5,2.5,cycling
38.5,3.35,13.25,5.54,15.25,5.12,cycling
34.75,2.77,12.67,0.94,20.0,3.67,cycling
35.25,1.3,16.5,1.12,22.25,3.34,cycling
36.5,2.5,15.75,7.05,12.5,1.5,cycling
33.75,3.27,12.25,3.11,17.25,5.4,cycling
37.5,1.5,16.25,3.96,9.75,1.79,cycling
41.75,0.43,19.75,1.3,17.0,4.53,cycling
39.5,3.77,14.5,5.17,19.5,3.64,cycling
35.25,1.3,8.5,4.5,20.33,2.36,cycling
32.5,2.29,14.25,2.49,18.25,6.26,cycling
30.75,5.76,15.75,2.49,17.0,1.58,cycling
39.0,1.63,17.33,3.09,16.67,3.68,cycling
42.0,0.0,13.75,3.77,15.25,1.09,cycling
42.0,0.0,13.5,2.69,10.67,1.25,cycling
33.0,3.67,15.75,2.49,12.75,6.1,cycling
